http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6010838A&q=1&yr=2010,"Department of Finance Canada","Andrew Kalotay",6010838A,2008-01-25,"499 OTHER PROFESSIONAL SERVICES NOT ELSEWHERE SPECIFIED","2008-01-25 to 2011-03-31",,379937.25,"This contract includes one or more amendments. This contract was competitively sourced."
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6007440003&q=2&yr=2004,"Department of Finance Canada","CJRK COMPUTER CONSULTING INC",6007440003,2004-05-07,"671 Other office equipment",,2004-05-07,13278.70,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=8008284&q=2&yr=2004,"Department of Finance Canada","IKON OFFICE SOLUTION",8008284,2004-05-11,"670 Computer equipment&#151;hardware and software",,2004-05-11,13706.70,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=8008285&q=2&yr=2004,"Department of Finance Canada","METAFORE CORPORATION",8008285,2004-05-11,"1227 Computer equipment &#150; small &#150; desktop / personal / portable / keyboard",,2004-05-11,21554.08,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6004793&q=2&yr=2004,"Department of Finance Canada","Dr. Matthew Bellamy",6004793,2004-05-11,"499 Other professional services not otherwise specified","2004-05-11 to 2005-03-01",,13460.60,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6004800&q=2&yr=2004,"Department of Finance Canada","UNIVERSITY OF OTTAWA",6004800,2004-05-17,"499 Other professional services not otherwise specified","2004-05-17 to 2006-03-31",,20000.00,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=8008341&q=2&yr=2004,"Department of Finance Canada","GRAND AND TOY",8008341,2004-05-21,"1172 Office and stationers supplies",,2004-05-21,19093.08,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=8008581&q=2&yr=2004,"Department of Finance Canada","SAS INSTITUTE (CANADA) INC",8008581,2004-05-25,"819 Non-professional personal service contracts not elsewhere specified","2004-05-25 to 2004-12-31",,23540.00,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=2004PM193&q=2&yr=2004,"Department of Finance Canada","KONICA MINOLTA BUSINESS SOLUTIONS",2004PM193,2004-05-30,"533 Rental of machinery office furniture and fixtures","2004-05-30 to 2010-04-30",,20158.80,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=D03063FIN2&q=2&yr=2004,"Department of Finance Canada","M COMERFORD &amp; SON LTD",D03063FIN2,2004-05-31,"1143 Printed matter, incl. books, newspapers, pictures, manuscripts and forms",,2004-05-31,39807.53,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=2004PMIR61&q=2&yr=2004,"Department of Finance Canada","KONICA MINOLTA BUSINESS SOLUTIONS",2004PMIR61,2004-06-01,"533 Rental of machinery office furniture and fixtures","2004-06-01 to 2007-05-31",,12711.60,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=2004PM0208&q=2&yr=2004,"Department of Finance Canada","PITNEY BOWES OF CANADA LTD",2004PM0208,2004-06-01,"533 Rental of machinery office furniture and fixtures","2004-06-01 to 2009-05-31",,17749.16,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6004794&q=2&yr=2004,"Department of Finance Canada","CANADA UNPLUGGED.COM INC.",6004794,2004-06-01,"499 Other professional services not otherwise specified","2004-06-01 to 2005-03-31",,35310.00,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6004874&q=2&yr=2004,"Department of Finance Canada","ADT SECURITY SERVICES",6004874,2004-06-07,"499 Other professional services not otherwise specified","2004-06-07 to 2005-03-31",,13482.00,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=7001053&q=2&yr=2004,"Department of Finance Canada","SPI CONSULTANTS",7001053,2004-06-10,"813 Temporary help services","2004-06-10 to 2004-09-24",,18400.04,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=8008454&q=2&yr=2004,"Department of Finance Canada","NITRO MICROSYSTEMS",8008454,2004-06-15,"1227 Computer equipment &#150; small &#150; desktop / personal / portable / keyboard",,2004-06-15,28087.50,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=8008456&q=2&yr=2004,"Department of Finance Canada","AGILYSYS CANADA, INC.",8008456,2004-06-15,"1227 Computer equipment &#150; small &#150; desktop / personal / portable / keyboard",,2004-06-15,41556.66,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6004932&q=2&yr=2004,"Department of Finance Canada","EKOS RESEARCH ASSOCIATES INC.",6004932,2004-06-15,"499 Other professional services not otherwise specified","2004-06-15 to 2004-11-08",,106096.92,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=8008480&q=2&yr=2004,"Department of Finance Canada","GRAND AND TOY",8008480,2004-06-23,"1172 Office and stationers supplies",,2004-06-23,22399.38,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6004949&q=2&yr=2004,"Department of Finance Canada","Burke Cader Media Strategies Inc.",6004949,2004-06-24,"819 Non-professional personal service contracts not elsewhere specified","2004-06-24 to 2005-03-31",,21400.00,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6004935&q=2&yr=2004,"Department of Finance Canada","DP ENVIRONMENTAL SERVICE",6004935,2004-06-26,"499 Other professional services not otherwise specified","2004-06-26 to 2004-09-30",,14110.95,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6007430279&q=2&yr=2004,"Department of Finance Canada","CGI INFORMATION SYSTEMS AND",6007430279,2004-06-28,"670 Computer equipment&#151;hardware and software",,2004-06-28,270410.40,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6004981&q=2&yr=2004,"Department of Finance Canada","Competitive Insights Inc.",6004981,2004-06-28,"499 Other professional services not otherwise specified","2004-06-28 to 2004-08-31",,23673.75,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6004993&q=2&yr=2004,"Department of Finance Canada","MACDONALD &amp; ASSOCIATES LIMITED",6004993,2004-06-29,"499 Other professional services not otherwise specified","2004-06-29 to 2005-03-31",,34775.00,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=2004PM086&q=2&yr=2004,"Department of Finance Canada","KONICA MINOLTA BUSINESS SOLUTIONS",2004PM086,2004-07-01,"533 Rental of machinery office furniture and fixtures","2004-07-01 to 2008-01-31",,16287.54,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=2004PM087&q=2&yr=2004,"Department of Finance Canada","PITNEY BOWES OF CANADA LTD",2004PM087,2004-07-01,"533 Rental of machinery office furniture and fixtures","2004-07-01 to 2009-06-30",,14688.96,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=2004PM150&q=2&yr=2004,"Department of Finance Canada","TOSHIBA CANADA LTD.",2004PM150,2004-07-01,"533 Rental of machinery office furniture and fixtures","2004-07-01 to 2007-06-30",,14714.64,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=2004PM0203&q=2&yr=2004,"Department of Finance Canada","KONICA MINOLTA BUSINESS SOLUTIONS",2004PM0203,2004-07-01,"533 Rental of machinery office furniture and fixtures","2004-07-01 to 2009-06-30",,14613.19,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6007440033&q=2&yr=2004,"Department of Finance Canada","SOFTWARE SPECTRUM",6007440033,2004-07-05,"670 Computer equipment&#151;hardware and software",,2004-07-05,41237.27,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6007440034&q=2&yr=2004,"Department of Finance Canada","PRIVASOFT CORP.",6007440034,2004-07-05,"670 Computer equipment&#151;hardware and software",,2004-07-05,19399.04,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6004954&q=2&yr=2004,"Department of Finance Canada","Computer Room Services Corporation",6004954,2004-07-07,"499 Other professional services not otherwise specified","2004-07-07 to 2004-09-30",,10935.40,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6005005&q=2&yr=2004,"Department of Finance Canada","DATA BUSINESS FORMS",6005005,2004-07-08,"311 Publishing services","2004-07-08 to 2004-08-11",,15089.33,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6005006&q=2&yr=2004,"Department of Finance Canada","DATA BUSINESS FORMS",6005006,2004-07-08,"311 Publishing services","2004-07-08 to 2004-08-11",,19555.20,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6005009&q=2&yr=2004,"Department of Finance Canada","Canadian Bank Note Company Ltd.",6005009,2004-07-09,"311 Publishing services","2004-07-09 to 2004-09-24",,70996.64,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6005010&q=2&yr=2004,"Department of Finance Canada","KROMAR PRINTING LTD",6005010,2004-07-09,"311 Publishing services","2004-07-09 to 2004-08-13",,11770.00,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6007440051&q=2&yr=2004,"Department of Finance Canada","SENSIBLE SECURITY SOLUTIONS INC.",6007440051,2004-07-09,"670 Computer equipment&#151;hardware and software",,2004-07-09,12347.80,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6005031&q=2&yr=2004,"Department of Finance Canada","PLM GROUP",6005031,2004-07-15,"311 Publishing services","2004-07-15 to 2004-08-19",,76108.03,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6005033&q=2&yr=2004,"Department of Finance Canada","RFP Solutions",6005033,2004-07-16,"499 Other professional services not otherwise specified","2004-07-16 to 2004-10-31",,18511.00,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6007440055&q=2&yr=2004,"Department of Finance Canada","AGILYSYS CANADA, INC.",6007440055,2004-07-20,"1227 Computer equipment &#150; small &#150; desktop / personal / portable / keyboard",,2004-07-20,23540.08,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6005051&q=2&yr=2004,"Department of Finance Canada","KROMAR PRINTING LTD",6005051,2004-07-23,"311 Publishing services","2004-07-23 to 2004-08-19",,25857.62,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6005118&q=2&yr=2004,"Department of Finance Canada","CONFERENCE BOARD OF CANADA",6005118,2004-07-27,"819 Non-professional personal service contracts not elsewhere specified","2004-07-27 to 2004-08-23",,42800.00,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=7001086&q=2&yr=2004,"Department of Finance Canada","Altis Human Resources (Ottawa) Inc.",7001086,2004-07-27,"813 Temporary help services","2004-07-27 to 2004-12-10",,34481.82,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6007440072&q=2&yr=2004,"Department of Finance Canada","IPSOS-REID CORPORATION",6007440072,2004-07-28,"341 Communications Research Services","2004-07-28 to 2005-03-31",,60495.66,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=8008628&q=2&yr=2004,"Department of Finance Canada","HUMAN RESOURCE SYSTEMS GROUP LTD",8008628,2004-07-28,"499 Other professional services not otherwise specified","2004-07-28 to 2004-11-30",,25722.80,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6007430278&q=2&yr=2004,"Department of Finance Canada","NORTEL NETWORKS INC.",6007430278,2004-07-28,"670 Computer equipment&#151;hardware and software",,2004-07-28,63517.59,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6007440042&q=2&yr=2004,"Department of Finance Canada","IKON OFFICE SOLUTION",6007440042,2004-07-29,"670 Computer equipment&#151;hardware and software",,2004-07-29,29747.50,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6005072&q=2&yr=2004,"Department of Finance Canada","KROMAR PRINTING LTD",6005072,2004-07-29,"311 Publishing services","2004-07-29 to 2004-08-19",,17205.60,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6005058&q=2&yr=2004,"Department of Finance Canada","Intuitive Dynamics Corporation",6005058,2004-08-01,"499 Other professional services not otherwise specified","2004-08-01 to 2005-03-31",,69550.00,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6005077&q=2&yr=2004,"Department of Finance Canada","PARKER PAD AND PRINTING LIMITED",6005077,2004-08-03,"311 Publishing services","2004-08-03 to 2004-08-19",,10694.65,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=7001093&q=2&yr=2004,"Department of Finance Canada","EXCEL HUMAN RESOURCES",7001093,2004-08-03,"813 Temporary help services","2004-08-03 to 2004-10-01",,13777.16,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=7001095&q=2&yr=2004,"Department of Finance Canada","ADVANTAGE PERSONNEL",7001095,2004-08-03,"813 Temporary help services","2004-08-03 to 2004-09-17",,13301.44,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=8008656&q=2&yr=2004,"Department of Finance Canada","GRAND AND TOY",8008656,2004-08-05,"1172 Office and stationers supplies",,2004-08-05,16489.77,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6005083&q=2&yr=2004,"Department of Finance Canada","MACPHERSON LESLIE &amp; TYERMAN LLP",6005083,2004-08-05,"499 Other professional services not otherwise specified","2004-08-05 to 2005-03-31",,63060.00,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6004985&q=2&yr=2004,"Department of Finance Canada","SAP CANADA",6004985,2004-08-09,"499 Other professional services not otherwise specified","2004-08-09 to 2005-03-31",,16050.00,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=8008664&q=2&yr=2004,"Department of Finance Canada","IKON OFFICE SOLUTION",8008664,2004-08-09,"499 Other professional services not otherwise specified","2004-08-09 to 2004-09-17",,11235.00,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6007440040&q=2&yr=2004,"Department of Finance Canada","1E LIMITED",6007440040,2004-08-10,"670 Computer equipment&#151;hardware and software",,2004-08-10,11865.06,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=8008688&q=2&yr=2004,"Department of Finance Canada","METAFORE CORPORATION",8008688,2004-08-11,"1239 Other office equipment and parts",,2004-08-11,10330.85,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=8008692&q=2&yr=2004,"Department of Finance Canada","LEXISNEXIS CANADA",8008692,2004-08-12,"812 Computer Services","2004-08-12 to 2006-03-31",,29981.34,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6005102&q=2&yr=2004,"Department of Finance Canada","Garneau, Raymond",6005102,2004-08-12,"819 Non-professional personal service contracts not elsewhere specified","2004-08-12 to 2005-03-31",,24931.00,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6004869A&q=2&yr=2004,"Department of Finance Canada","MTS AllSTREAM INC.",6004869A,2004-08-12,"499 Other professional services not otherwise specified","2004-08-12 to 2004-11-30",,41101.38,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6005104&q=2&yr=2004,"Department of Finance Canada","CareerOwl Institute",6005104,2004-08-16,"499 Other professional services not otherwise specified","2004-08-16 to 2005-02-28",,24931.00,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6005109&q=2&yr=2004,"Department of Finance Canada","International Financial Consulting",6005109,2004-08-16,"499 Other professional services not otherwise specified","2004-08-16 to 2004-09-07",,24396.00,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6005119&q=2&yr=2004,"Department of Finance Canada","Einnoc Inc.",6005119,2004-08-23,"499 Other professional services not otherwise specified","2004-08-23 to 2004-11-30",,19902.00,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=7001113&q=2&yr=2004,"Department of Finance Canada","QMR Staffing Solutions Inc.",7001113,2004-08-23,"813 Temporary help services","2004-08-23 to 2004-10-01",,13482.00,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=8008763&q=2&yr=2004,"Department of Finance Canada","AGILYSYS CANADA, INC.",8008763,2004-09-01,"1239 Other office equipment and parts",,2004-09-01,41152.20,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6005049&q=2&yr=2004,"Department of Finance Canada","SAMSON &amp; ASSOCI&Eacute;S",6005049,2004-09-01,"447 Tuition fees and costs of attending courses not elsewhere specified","2004-09-01 to 2006-05-31",,23112.00,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6005086&q=2&yr=2004,"Department of Finance Canada","PAUL J. HALPERN &amp; ASSOCIATES LTD.",6005086,2004-09-01,"499 Other professional services not otherwise specified","2004-09-01 to 2005-05-31",,23807.51,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6005177&q=2&yr=2004,"Department of Finance Canada","PARKER PAD AND PRINTING LIMITED",6005177,2004-09-02,"311 Publishing services","2004-09-02 to 2005-03-03",,29125.40,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6005178&q=2&yr=2004,"Department of Finance Canada","PARKER PAD AND PRINTING LIMITED",6005178,2004-09-02,"311 Publishing services","2004-09-02 to 2005-03-03",,40339.00,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6005180&q=2&yr=2004,"Department of Finance Canada","PARKER PAD AND PRINTING LIMITED",6005180,2004-09-02,"311 Publishing services","2004-09-02 to 2004-09-27",,37254.73,
